,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,trackName,artistName,explicit,popularity
1526,0.599,0.653,0,-7.576,0,0.122,0.362,0.0,0.144,0.678,79.968,0gRNu9dVzi5aC87AI1empZ,284573,4,Jab Se Tere Naina,Monty Sharma,False,68
1527,0.565,0.358,8,-8.383,0,0.0338,0.623,0.0,0.11,0.595,90.899,3boJs8tx10SQr2nUUm3FAr,231306,4,"Pyaar Toh Tha (From ""Bala"")",Sachin-Jigar,False,46
1528,0.748,0.472,0,-9.266,0,0.125,0.596,1.1e-05,0.102,0.364,149.97,70wFZWY6cKFxp3Qcq8uxH4,230904,4,Ektarfa,King,False,70
1529,0.718,0.489,2,-7.406,1,0.413,0.0287,9.39e-06,0.058,0.582,173.915,78tqiIz7GGnBnDRmPdvkLr,201379,4,Desi Dan Bilzerian,King,False,52
1530,0.711,0.702,5,-10.048,1,0.233,0.00487,0.0163,0.0932,0.674,180.219,42TMa2hgBNjte4uV7jNCnQ,148188,4,Baller,Shubh,False,81
1531,0.82,0.504,4,-9.113,0,0.141,0.261,7e-06,0.104,0.275,85.016,6ZYxNjuAU9Vy3VtF6W1dtE,199206,4,We Rollin,Shubh,True,78
1532,0.768,0.487,4,-8.936,0,0.0431,0.24,0.0,0.175,0.722,137.034,08Isz2ETWSBhvIl8UpKYsp,170388,4,No Love,Shubh,False,82
1533,0.711,0.702,5,-10.048,1,0.233,0.00487,0.0163,0.0932,0.674,180.219,42TMa2hgBNjte4uV7jNCnQ,148188,4,Baller,Shubh,False,81
1534,0.801,0.346,5,-13.455,0,0.252,0.0468,0.00169,0.112,0.653,159.986,4Mh04VNolWA9g97ychP72l,172055,4,Offshore,Shubh,False,67
1535,0.828,0.533,6,-5.779,0,0.091,0.214,2.8e-05,0.307,0.605,93.021,2AilvPt1AQ8PixlCKqkjfj,200659,4,Elevated,Shubh,True,78
1536,0.544,0.369,2,-9.514,1,0.038,0.969,0.279,0.639,0.102,87.01,3hRV0jL3vUpRrcy398teAU,208212,3,The Night We Met,Lord Huron,False,85
1537,0.675,0.392,4,-10.11,0,0.037,0.773,0.0,0.109,0.534,123.935,1VvGJIAjhGdB7InVP9NA7V,214736,4,Haareya,Sachin-Jigar,False,61
1538,0.963,0.417,10,-15.525,0,0.182,0.635,0.00686,0.275,0.711,114.968,31Ep5JVlhdyLe5aj06alAp,270261,4,Losing Interest - Remix,Stract,True,56
1539,0.563,0.76,4,-6.624,0,0.328,0.0674,0.0,0.133,0.408,138.679,0gyGnk4uRlNZFusMUijKrg,502700,4,Lonely People,Doc Lesnar,True,36
1540,0.53,0.795,7,-6.547,1,0.0314,0.17,2.81e-05,0.157,0.546,150.009,6qMB7GsJd7L8sqEvQGWQl6,305600,4,O Meri Jaan,Pritam,False,54
1541,0.237,0.543,7,-8.921,1,0.0372,0.838,3.86e-06,0.0961,0.316,73.896,7fpWJr5shT90KiCHXKHxch,305613,4,Phir Le Aya Dil - Reprise,Pritam,False,61
1542,0.237,0.543,7,-8.921,1,0.0372,0.838,3.86e-06,0.0961,0.316,73.896,7fpWJr5shT90KiCHXKHxch,305613,4,Phir Le Aya Dil - Reprise,Pritam,False,61
1543,0.53,0.795,7,-6.547,1,0.0314,0.17,2.81e-05,0.157,0.546,150.009,6qMB7GsJd7L8sqEvQGWQl6,305600,4,O Meri Jaan,Pritam,False,54
1544,0.565,0.358,8,-8.383,0,0.0338,0.623,0.0,0.11,0.595,90.899,3boJs8tx10SQr2nUUm3FAr,231306,4,"Pyaar Toh Tha (From ""Bala"")",Sachin-Jigar,False,46
1545,0.748,0.472,0,-9.266,0,0.125,0.596,1.1e-05,0.102,0.364,149.97,70wFZWY6cKFxp3Qcq8uxH4,230904,4,Ektarfa,King,False,70
1546,0.768,0.487,4,-8.936,0,0.0431,0.24,0.0,0.175,0.722,137.034,08Isz2ETWSBhvIl8UpKYsp,170388,4,No Love,Shubh,False,82
1547,0.768,0.487,4,-8.936,0,0.0431,0.24,0.0,0.175,0.722,137.034,08Isz2ETWSBhvIl8UpKYsp,170388,4,No Love,Shubh,False,82
1548,0.414,0.357,6,-12.182,0,0.0704,0.72,0.000292,0.122,0.239,135.82,6mEEMkZOxHTjMArDe0D0pa,176471,3,Saath Ho,ROL,False,12
1549,0.557,0.24,5,-9.72,1,0.0338,0.773,0.436,0.0915,0.149,175.83,3rA6c03IoVVDvkIds5LtZZ,278864,4,Confessions of a Bipolar Mind,Temsu Clover,False,19
1550,0.68,0.826,0,-5.487,1,0.0309,0.0212,1.24e-05,0.543,0.644,118.051,5QO79kh1waicV47BqGRL3g,215627,4,Save Your Tears,The Weeknd,True,90
1551,0.587,0.519,1,-14.166,1,0.374,0.788,0.422,0.753,0.227,80.331,2NLmvVklaYbq2obSuoNvDx,209154,4,Polozhenie,Leaf Mountain,True,51
1552,0.422,0.302,11,-9.214,1,0.0372,0.629,7.83e-05,0.104,0.123,114.089,1v1oIWf2Xgh54kIWuKsDf6,248827,4,Run,OneRepublic,False,79
1553,0.347,0.758,8,-7.753,1,0.0706,0.031,0.000659,0.109,0.484,117.959,3xtiXNDbSKxy20I7D6vFUg,165674,4,"Soldier, Poet, King",The Oh Hellos,False,79
1554,0.658,0.445,0,-8.749,0,0.154,0.161,0.0,0.0845,0.513,174.111,03eyNjBM2mpx28H6kdaufN,103240,4,Overwhelmed (Ryan Mack Remix),Ryan Mack,False,77
1555,0.847,0.601,11,-6.311,0,0.103,0.163,0.787,0.11,0.548,139.996,5XKZua8kqgHwcxeKiMIjge,75429,4,AirplaneMode,BONES,True,76
1556,0.621,0.23,7,-14.341,1,0.0259,0.676,0.0022,0.11,0.229,92.08,4DsZFbvLhBxz5rQZiozfDn,218084,4,Deathcab,Ditty,False,42
1557,0.621,0.23,7,-14.341,1,0.0259,0.676,0.0022,0.11,0.229,92.08,4DsZFbvLhBxz5rQZiozfDn,218084,4,Deathcab,Ditty,False,42
1558,0.621,0.23,7,-14.341,1,0.0259,0.676,0.0022,0.11,0.229,92.08,4DsZFbvLhBxz5rQZiozfDn,218084,4,Deathcab,Ditty,False,42
1559,0.711,0.702,5,-10.048,1,0.233,0.00487,0.0163,0.0932,0.674,180.219,42TMa2hgBNjte4uV7jNCnQ,148188,4,Baller,Shubh,False,81
1560,0.82,0.504,4,-9.113,0,0.141,0.261,7e-06,0.104,0.275,85.016,6ZYxNjuAU9Vy3VtF6W1dtE,199206,4,We Rollin,Shubh,True,78
1561,0.828,0.533,6,-5.779,0,0.091,0.214,2.8e-05,0.307,0.605,93.021,2AilvPt1AQ8PixlCKqkjfj,200659,4,Elevated,Shubh,True,78
1562,0.801,0.346,5,-13.455,0,0.252,0.0468,0.00169,0.112,0.653,159.986,4Mh04VNolWA9g97ychP72l,172055,4,Offshore,Shubh,False,67
1563,0.68,0.826,0,-5.487,1,0.0309,0.0212,1.24e-05,0.543,0.644,118.051,5QO79kh1waicV47BqGRL3g,215627,4,Save Your Tears,The Weeknd,True,90
1564,0.422,0.302,11,-9.214,1,0.0372,0.629,7.83e-05,0.104,0.123,114.089,1v1oIWf2Xgh54kIWuKsDf6,248827,4,Run,OneRepublic,False,79
1565,0.587,0.519,1,-14.166,1,0.374,0.788,0.422,0.753,0.227,80.331,2NLmvVklaYbq2obSuoNvDx,209154,4,Polozhenie,Leaf Mountain,True,51
1566,0.347,0.758,8,-7.753,1,0.0706,0.031,0.000659,0.109,0.484,117.959,3xtiXNDbSKxy20I7D6vFUg,165674,4,"Soldier, Poet, King",The Oh Hellos,False,79
1567,0.51,0.545,0,-8.299,1,0.0928,0.839,0.0,0.061,0.941,77.92,1EO9dn7V0ufwPHJngZThO5,114277,4,Strawberry Blond,Mitski,False,69
1568,0.824,0.818,10,-4.396,0,0.18,0.173,0.0136,0.21,0.844,92.978,10yBOZi6cIDeJOlb7Pbz1J,189427,4,Write This Down,SoulChef,False,68
1569,0.823,0.731,3,-4.273,1,0.307,0.42,0.0,0.306,0.876,90.302,2hhFpD32iXUd4GaCu6T4wn,195693,4,Everyday Normal Guy 2,Jon Lajoie,True,73
1570,0.816,0.775,11,-3.323,1,0.234,0.16,0.00031,0.0543,0.527,93.431,503OTo2dSqe7qk76rgsbep,270587,4,Still D.R.E.,Dr. Dre,True,85
1571,0.498,0.833,10,-7.138,0,0.228,0.0263,0.0,0.352,0.487,96.491,2w7eLhPSwlf70q9dQ1LGpR,86587,4,San Andreas Theme Song,Young Maylay,True,64
1572,0.79,0.832,5,-5.291,0,0.103,0.0996,0.0,0.763,0.623,99.502,1zCQXSnLkfXq3TzMLr6pWf,149577,4,Shakira!,1nonly,True,73
1573,0.647,0.514,8,-10.05,1,0.0593,0.0655,0.0,0.398,0.386,79.975,1DIXPcTDzTj8ZMHt3PDt8p,240693,4,Gangsta's Paradise,Coolio,False,88
1574,0.78,0.768,6,-4.325,0,0.238,0.0371,2.34e-06,0.518,0.507,80.063,3UmaczJpikHgJFyBTAJVoz,404107,4,Stan,Eminem,True,85
1575,0.949,0.661,5,-4.244,0,0.0572,0.0302,0.0,0.0454,0.76,104.504,3yfqSUWxFvZELEM4PmlwIR,284200,4,The Real Slim Shady,Eminem,True,89
1576,0.743,0.651,10,-6.269,0,0.0343,0.0231,0.00388,0.0851,0.543,92.876,67ncYmW29pNJJY2yXuLPwT,232787,4,You Know How We Do It,Ice Cube,True,69
1577,0.642,0.378,0,-16.511,1,0.227,0.509,0.895,0.863,0.662,140.397,2jAL47bXzCJJfFUxynbQKg,148747,4,Prison Song - Remix,Saketh Sai,False,55
1578,0.877,0.782,10,-5.463,0,0.234,0.437,0.00053,0.33,0.831,93.061,54i2Ub2qTJZPa4hawo7RY6,240675,4,Show the World,YUNGINS,False,48
1579,0.877,0.782,10,-5.463,0,0.234,0.437,0.00053,0.33,0.831,93.061,54i2Ub2qTJZPa4hawo7RY6,240675,4,Show the World,YUNGINS,False,48
1580,0.307,0.433,1,-10.057,1,0.029,0.388,9.08e-05,0.332,0.224,160.9,5MxNLUsfh7uzROypsoO5qe,266960,4,Dream On,Aerosmith,False,50
1581,0.307,0.433,1,-10.057,1,0.029,0.388,9.08e-05,0.332,0.224,160.9,5MxNLUsfh7uzROypsoO5qe,266960,4,Dream On,Aerosmith,False,50
1582,0.307,0.433,1,-10.057,1,0.029,0.388,9.08e-05,0.332,0.224,160.9,5MxNLUsfh7uzROypsoO5qe,266960,4,Dream On,Aerosmith,False,50
1583,0.307,0.433,1,-10.057,1,0.029,0.388,9.08e-05,0.332,0.224,160.9,5MxNLUsfh7uzROypsoO5qe,266960,4,Dream On,Aerosmith,False,50
1584,0.307,0.433,1,-10.057,1,0.029,0.388,9.08e-05,0.332,0.224,160.9,5MxNLUsfh7uzROypsoO5qe,266960,4,Dream On,Aerosmith,False,50
1585,0.486,0.881,2,-3.795,0,0.0558,0.0386,0.0,0.0678,0.637,89.219,30IOhjcKbULQUt66nYkUvW,245688,4,Aa Jao Meri Tamanna,Javed Ali,False,58
1586,0.586,0.532,11,-8.837,0,0.0328,0.779,0.000565,0.124,0.494,99.994,7cWnks0lsRtpAi87COOiXK,379768,4,O Re Piya,Salim–Sulaiman,False,74
1587,0.711,0.702,5,-10.048,1,0.233,0.00487,0.0163,0.0932,0.674,180.219,42TMa2hgBNjte4uV7jNCnQ,148188,4,Baller,Shubh,False,81
1588,0.65,0.482,4,-8.667,1,0.0281,0.293,0.0,0.0811,0.517,106.994,4LO5DjN6Tp3UkUvgESuy2t,269185,4,Samjhawan,Jawad Ahmad,False,68
1589,0.312,0.452,8,-11.872,1,0.0391,0.796,0.000874,0.286,0.391,132.485,5Y5c5bJK0O7KJDDAYKkppH,257613,3,Lag Ja Gale Se Phir,Lata Mangeshkar,False,57
1590,0.519,0.528,7,-7.942,1,0.0298,0.448,0.135,0.239,0.537,122.027,74RjCYWXEq02lyMumMTKDI,166187,4,How Long Will I Love You,Jon Boden,False,51
1591,0.577,0.428,0,-9.066,1,0.0302,0.467,2.61e-05,0.272,0.401,104.938,0mAswKg3RCbmXAV4KYTUxM,198857,4,Aisay Kaisay,Hasan Raheem,False,63
1592,0.466,0.9,11,-4.469,1,0.0447,0.000235,0.00104,0.103,0.561,130.02,2HZLXBOnaSRhXStMLrq9fD,244804,4,Mary On A Cross,Ghost,False,83
1593,0.53,0.795,7,-6.547,1,0.0314,0.17,2.81e-05,0.157,0.546,150.009,6qMB7GsJd7L8sqEvQGWQl6,305600,4,O Meri Jaan,Pritam,False,54
1594,0.237,0.543,7,-8.921,1,0.0372,0.838,3.86e-06,0.0961,0.316,73.896,7fpWJr5shT90KiCHXKHxch,305613,4,Phir Le Aya Dil - Reprise,Pritam,False,61
1595,0.307,0.433,1,-10.057,1,0.029,0.388,9.08e-05,0.332,0.224,160.9,5MxNLUsfh7uzROypsoO5qe,266960,4,Dream On,Aerosmith,False,50
1596,0.307,0.433,1,-10.057,1,0.029,0.388,9.08e-05,0.332,0.224,160.9,5MxNLUsfh7uzROypsoO5qe,266960,4,Dream On,Aerosmith,False,50
1597,0.457,0.834,5,-6.3,1,0.0368,0.033,0.00262,0.115,0.6,129.785,06ql7n0Wz0QLSFb9hWF3v1,422607,4,One Way Street,Aerosmith,False,46
1598,0.621,0.23,7,-14.341,1,0.0259,0.676,0.0022,0.11,0.229,92.08,4DsZFbvLhBxz5rQZiozfDn,218084,4,Deathcab,Ditty,False,42
1599,0.528,0.449,5,-6.25,0,0.025,0.785,0.0,0.122,0.317,94.058,56zZ48jdyY2oDXHVnwg5Di,261974,4,Tum Hi Ho,Arijit Singh,False,74
1600,0.586,0.532,11,-8.837,0,0.0328,0.779,0.000565,0.124,0.494,99.994,7cWnks0lsRtpAi87COOiXK,379768,4,O Re Piya,Salim–Sulaiman,False,74
1601,0.768,0.487,4,-8.936,0,0.0431,0.24,0.0,0.175,0.722,137.034,08Isz2ETWSBhvIl8UpKYsp,170388,4,No Love,Shubh,False,82
1602,0.711,0.702,5,-10.048,1,0.233,0.00487,0.0163,0.0932,0.674,180.219,42TMa2hgBNjte4uV7jNCnQ,148188,4,Baller,Shubh,False,81
1603,0.82,0.504,4,-9.113,0,0.141,0.261,7e-06,0.104,0.275,85.016,6ZYxNjuAU9Vy3VtF6W1dtE,199206,4,We Rollin,Shubh,True,78
1604,0.828,0.533,6,-5.779,0,0.091,0.214,2.8e-05,0.307,0.605,93.021,2AilvPt1AQ8PixlCKqkjfj,200659,4,Elevated,Shubh,True,78
1605,0.801,0.346,5,-13.455,0,0.252,0.0468,0.00169,0.112,0.653,159.986,4Mh04VNolWA9g97ychP72l,172055,4,Offshore,Shubh,False,67
1606,0.307,0.433,1,-10.057,1,0.029,0.388,9.08e-05,0.332,0.224,160.9,5MxNLUsfh7uzROypsoO5qe,266960,4,Dream On,Aerosmith,False,50
1607,0.711,0.702,5,-10.048,1,0.233,0.00487,0.0163,0.0932,0.674,180.219,42TMa2hgBNjte4uV7jNCnQ,148188,4,Baller,Shubh,False,81
1608,0.312,0.452,8,-11.872,1,0.0391,0.796,0.000874,0.286,0.391,132.485,5Y5c5bJK0O7KJDDAYKkppH,257613,3,Lag Ja Gale Se Phir,Lata Mangeshkar,False,57
1609,0.519,0.528,7,-7.942,1,0.0298,0.448,0.135,0.239,0.537,122.027,74RjCYWXEq02lyMumMTKDI,166187,4,How Long Will I Love You,Jon Boden,False,51
1610,0.577,0.428,0,-9.066,1,0.0302,0.467,2.61e-05,0.272,0.401,104.938,0mAswKg3RCbmXAV4KYTUxM,198857,4,Aisay Kaisay,Hasan Raheem,False,63
1611,0.466,0.9,11,-4.469,1,0.0447,0.000235,0.00104,0.103,0.561,130.02,2HZLXBOnaSRhXStMLrq9fD,244804,4,Mary On A Cross,Ghost,False,83
1612,0.65,0.482,4,-8.667,1,0.0281,0.293,0.0,0.0811,0.517,106.994,4LO5DjN6Tp3UkUvgESuy2t,269185,4,Samjhawan,Jawad Ahmad,False,68
1613,0.512,0.695,4,-6.349,1,0.0271,0.0265,0.00815,0.146,0.351,145.957,2qgXrzJsry4KgYoJCpuaul,233630,4,Choo Lo,The Local Train,False,68
1614,0.668,0.475,10,-8.406,0,0.0436,0.0716,0.415,0.0864,0.692,80.031,5uwII82FTuLW7sKOqXAWyY,90001,3,Nazm Nazm,Arko,False,15
1615,0.393,0.609,4,-5.954,1,0.0415,0.0558,2.22e-06,0.107,0.347,71.377,0up9rhm9qt2LW7cnoDFCMk,264963,4,Jiyein Kyun,Pritam,False,65
1616,0.535,0.765,1,-7.862,0,0.0444,0.054,0.0,0.0921,0.373,191.827,3yV2c3cYhkAwSsxAq6nRiv,200120,4,Mann Mera,Gajendra Verma,False,77
1617,0.63,0.746,0,-6.551,0,0.0398,0.175,0.000836,0.271,0.34,102.954,4yR2z3JafnCo86THA6ISZ4,333740,4,Aadat,Atif Aslam,False,64
1618,0.684,0.771,8,-5.353,1,0.0307,0.548,0.0,0.112,0.539,119.982,0dLbrlAVPPjpPqnYfmJsWk,299827,4,Tera Hone Laga Hoon,Atif Aslam,False,76
1619,0.307,0.433,1,-10.057,1,0.029,0.388,9.08e-05,0.332,0.224,160.9,5MxNLUsfh7uzROypsoO5qe,266960,4,Dream On,Aerosmith,False,50
1620,0.711,0.702,5,-10.048,1,0.233,0.00487,0.0163,0.0932,0.674,180.219,42TMa2hgBNjte4uV7jNCnQ,148188,4,Baller,Shubh,False,81
1621,0.748,0.472,0,-9.266,0,0.125,0.596,1.1e-05,0.102,0.364,149.97,70wFZWY6cKFxp3Qcq8uxH4,230904,4,Ektarfa,King,False,70
1622,0.466,0.9,11,-4.469,1,0.0447,0.000235,0.00104,0.103,0.561,130.02,2HZLXBOnaSRhXStMLrq9fD,244804,4,Mary On A Cross,Ghost,False,83
1623,0.565,0.358,8,-8.383,0,0.0338,0.623,0.0,0.11,0.595,90.899,3boJs8tx10SQr2nUUm3FAr,231306,4,"Pyaar Toh Tha (From ""Bala"")",Sachin-Jigar,False,46
1624,0.711,0.702,5,-10.048,1,0.233,0.00487,0.0163,0.0932,0.674,180.219,42TMa2hgBNjte4uV7jNCnQ,148188,4,Baller,Shubh,False,81
1625,0.82,0.504,4,-9.113,0,0.141,0.261,7e-06,0.104,0.275,85.016,6ZYxNjuAU9Vy3VtF6W1dtE,199206,4,We Rollin,Shubh,True,78
1626,0.828,0.533,6,-5.779,0,0.091,0.214,2.8e-05,0.307,0.605,93.021,2AilvPt1AQ8PixlCKqkjfj,200659,4,Elevated,Shubh,True,78
1627,0.711,0.702,5,-10.048,1,0.233,0.00487,0.0163,0.0932,0.674,180.219,42TMa2hgBNjte4uV7jNCnQ,148188,4,Baller,Shubh,False,81
1628,0.466,0.9,11,-4.469,1,0.0447,0.000235,0.00104,0.103,0.561,130.02,2HZLXBOnaSRhXStMLrq9fD,244804,4,Mary On A Cross,Ghost,False,83
1629,0.711,0.702,5,-10.048,1,0.233,0.00487,0.0163,0.0932,0.674,180.219,42TMa2hgBNjte4uV7jNCnQ,148188,4,Baller,Shubh,False,81
1630,0.77,0.84,11,-4.022,1,0.107,0.515,0.00452,0.145,0.192,96.012,0yCWDaAgOtg6TKlNCg9rwA,270000,4,Tu Aake Dekhle,King,False,81
1631,0.77,0.84,11,-4.022,1,0.107,0.515,0.00452,0.145,0.192,96.012,0yCWDaAgOtg6TKlNCg9rwA,270000,4,Tu Aake Dekhle,King,False,81
1632,0.711,0.702,5,-10.048,1,0.233,0.00487,0.0163,0.0932,0.674,180.219,42TMa2hgBNjte4uV7jNCnQ,148188,4,Baller,Shubh,False,81
1633,0.86,0.541,1,-6.51,0,0.0325,0.165,0.163,0.0663,0.952,114.984,1aL9518P5G72N92b48tuKw,177391,4,Summer High,AP Dhillon,False,78
1634,0.829,0.572,0,-4.048,0,0.0771,0.0224,0.0,0.111,0.88,104.901,71rQJuk3u0Hqjsx4Hunnjo,196571,4,Drunk Arjan,Arjan Dhillon,False,51
1635,0.609,0.75,1,-6.872,1,0.089,0.137,0.0,0.255,0.419,166.095,3Re5rsxdpUECgwtXYNqew1,417320,4,Jugni,Diljit Dosanjh,False,46
1636,0.684,0.771,8,-5.353,1,0.0307,0.548,0.0,0.112,0.539,119.982,0dLbrlAVPPjpPqnYfmJsWk,299827,4,Tera Hone Laga Hoon,Atif Aslam,False,76
1637,0.307,0.433,1,-10.057,1,0.029,0.388,9.08e-05,0.332,0.224,160.9,5MxNLUsfh7uzROypsoO5qe,266960,4,Dream On,Aerosmith,False,50
1638,0.711,0.702,5,-10.048,1,0.233,0.00487,0.0163,0.0932,0.674,180.219,42TMa2hgBNjte4uV7jNCnQ,148188,4,Baller,Shubh,False,81
1639,0.519,0.528,7,-7.942,1,0.0298,0.448,0.135,0.239,0.537,122.027,74RjCYWXEq02lyMumMTKDI,166187,4,How Long Will I Love You,Jon Boden,False,51
1640,0.577,0.428,0,-9.066,1,0.0302,0.467,2.61e-05,0.272,0.401,104.938,0mAswKg3RCbmXAV4KYTUxM,198857,4,Aisay Kaisay,Hasan Raheem,False,63
1641,0.466,0.9,11,-4.469,1,0.0447,0.000235,0.00104,0.103,0.561,130.02,2HZLXBOnaSRhXStMLrq9fD,244804,4,Mary On A Cross,Ghost,False,83
1642,0.63,0.746,0,-6.551,0,0.0398,0.175,0.000836,0.271,0.34,102.954,4yR2z3JafnCo86THA6ISZ4,333740,4,Aadat,Atif Aslam,False,64
1643,0.684,0.771,8,-5.353,1,0.0307,0.548,0.0,0.112,0.539,119.982,0dLbrlAVPPjpPqnYfmJsWk,299827,4,Tera Hone Laga Hoon,Atif Aslam,False,76
1644,0.486,0.881,2,-3.795,0,0.0558,0.0386,0.0,0.0678,0.637,89.219,30IOhjcKbULQUt66nYkUvW,245688,4,Aa Jao Meri Tamanna,Javed Ali,False,58
1645,0.586,0.532,11,-8.837,0,0.0328,0.779,0.000565,0.124,0.494,99.994,7cWnks0lsRtpAi87COOiXK,379768,4,O Re Piya,Salim–Sulaiman,False,74
1646,0.653,0.446,0,-7.867,1,0.0351,0.546,4.52e-05,0.109,0.472,100.018,6E6BCsQHXDAdXsrL7zV71N,218550,4,Roz Roz,The Yellow Diary,False,62
1647,0.697,0.438,8,-8.411,1,0.0289,0.397,0.0,0.293,0.58,117.954,5FXMRdJjKq1BIX4e8Eg9mK,241668,4,Ajab Si,KK,False,71
1648,0.53,0.795,7,-6.547,1,0.0314,0.17,2.81e-05,0.157,0.546,150.009,6qMB7GsJd7L8sqEvQGWQl6,305600,4,O Meri Jaan,Pritam,False,54
1649,0.237,0.543,7,-8.921,1,0.0372,0.838,3.86e-06,0.0961,0.316,73.896,7fpWJr5shT90KiCHXKHxch,305613,4,Phir Le Aya Dil - Reprise,Pritam,False,61
1650,0.565,0.358,8,-8.383,0,0.0338,0.623,0.0,0.11,0.595,90.899,3boJs8tx10SQr2nUUm3FAr,231306,4,"Pyaar Toh Tha (From ""Bala"")",Sachin-Jigar,False,46
1651,0.748,0.472,0,-9.266,0,0.125,0.596,1.1e-05,0.102,0.364,149.97,70wFZWY6cKFxp3Qcq8uxH4,230904,4,Ektarfa,King,False,70
1652,0.264,0.033,0,-26.583,1,0.0349,0.527,0.453,0.117,0.0747,127.837,58LZUNlbnj7uTQl5PqW1S5,1834165,4,Manifest While You Sleep LAW OF ATTRACTION Affirmations | Everyday Positive Affirmations,Everyday Motivational Affirmations,False,2
1653,0.264,0.033,0,-26.583,1,0.0349,0.527,0.453,0.117,0.0747,127.837,58LZUNlbnj7uTQl5PqW1S5,1834165,4,Manifest While You Sleep LAW OF ATTRACTION Affirmations | Everyday Positive Affirmations,Everyday Motivational Affirmations,False,2
1654,0.568,0.726,9,-6.087,0,0.0366,0.491,0.000764,0.122,0.564,118.842,4IGfpRPTnhzZyL74Ilubrb,387947,4,Tu Hi Meri Shab Hai,KK,False,65
1655,0.644,0.818,6,-5.924,0,0.0549,0.431,2.62e-05,0.0806,0.789,118.477,7fW9J3EpVWVN1ouv0slAs0,266653,4,"Kya Mujhe Pyar Hai (From ""Woh Lamhe"")",KK,False,69
1656,0.257,0.583,7,-8.185,1,0.0429,0.603,0.000289,0.146,0.217,160.127,0zQa7QXLpUZfrrsWbgDZll,298272,4,Beete Lamhein,KK,False,66
1657,0.63,0.837,9,-4.635,0,0.0387,0.329,0.00271,0.159,0.473,107.997,5WncH5iZ5GFlnXm7jKEXVP,341028,4,Labon Ko,Pritam,False,70
1658,0.34,0.606,4,-8.517,1,0.0379,0.798,0.00205,0.0963,0.268,151.383,1iuAKcOYX0TtIM6EbKPbTW,285000,4,"Rasiya Reprise (From ""Brahmastra"")",Pritam,False,45
1659,0.335,0.352,4,-13.189,1,0.0413,0.642,0.00837,0.133,0.186,110.822,4trQhzRfEN0z5htXvjc5zA,212922,4,Tu Chodiyon Na,Ronit Vinta,False,65
1660,0.335,0.352,4,-13.189,1,0.0413,0.642,0.00837,0.133,0.186,110.822,4trQhzRfEN0z5htXvjc5zA,212922,4,Tu Chodiyon Na,Ronit Vinta,False,65
1661,0.445,0.28,10,-12.668,1,0.0275,0.819,1.29e-05,0.111,0.299,104.743,3fwyItGexa88kR8j76dIqv,194286,4,Aziyat 2.0 - Reprise Version,Pratsofficial,False,71
1662,0.711,0.702,5,-10.048,1,0.233,0.00487,0.0163,0.0932,0.674,180.219,42TMa2hgBNjte4uV7jNCnQ,148188,4,Baller,Shubh,False,81
1663,0.711,0.702,5,-10.048,1,0.233,0.00487,0.0163,0.0932,0.674,180.219,42TMa2hgBNjte4uV7jNCnQ,148188,4,Baller,Shubh,False,81
1664,0.711,0.702,5,-10.048,1,0.233,0.00487,0.0163,0.0932,0.674,180.219,42TMa2hgBNjte4uV7jNCnQ,148188,4,Baller,Shubh,False,81
1665,0.711,0.702,5,-10.048,1,0.233,0.00487,0.0163,0.0932,0.674,180.219,42TMa2hgBNjte4uV7jNCnQ,148188,4,Baller,Shubh,False,81
1666,0.711,0.702,5,-10.048,1,0.233,0.00487,0.0163,0.0932,0.674,180.219,42TMa2hgBNjte4uV7jNCnQ,148188,4,Baller,Shubh,False,81
1667,0.711,0.702,5,-10.048,1,0.233,0.00487,0.0163,0.0932,0.674,180.219,42TMa2hgBNjte4uV7jNCnQ,148188,4,Baller,Shubh,False,81
1668,0.307,0.433,1,-10.057,1,0.029,0.388,9.08e-05,0.332,0.224,160.9,5MxNLUsfh7uzROypsoO5qe,266960,4,Dream On,Aerosmith,False,50
1669,0.466,0.9,11,-4.469,1,0.0447,0.000235,0.00104,0.103,0.561,130.02,2HZLXBOnaSRhXStMLrq9fD,244804,4,Mary On A Cross,Ghost,False,83
1670,0.466,0.9,11,-4.469,1,0.0447,0.000235,0.00104,0.103,0.561,130.02,2HZLXBOnaSRhXStMLrq9fD,244804,4,Mary On A Cross,Ghost,False,83
1671,0.512,0.695,4,-6.349,1,0.0271,0.0265,0.00815,0.146,0.351,145.957,2qgXrzJsry4KgYoJCpuaul,233630,4,Choo Lo,The Local Train,False,68
1672,0.53,0.795,7,-6.547,1,0.0314,0.17,2.81e-05,0.157,0.546,150.009,6qMB7GsJd7L8sqEvQGWQl6,305600,4,O Meri Jaan,Pritam,False,54
1673,0.53,0.795,7,-6.547,1,0.0314,0.17,2.81e-05,0.157,0.546,150.009,6qMB7GsJd7L8sqEvQGWQl6,305600,4,O Meri Jaan,Pritam,False,54
1674,0.768,0.487,4,-8.936,0,0.0431,0.24,0.0,0.175,0.722,137.034,08Isz2ETWSBhvIl8UpKYsp,170388,4,No Love,Shubh,False,82
1675,0.237,0.543,7,-8.921,1,0.0372,0.838,3.86e-06,0.0961,0.316,73.896,7fpWJr5shT90KiCHXKHxch,305613,4,Phir Le Aya Dil - Reprise,Pritam,False,61
