,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,trackName,artistName
68,0.603,0.691,5,-5.805,1,0.0372,0.0248,0.0,0.583,0.577,147.148,audio_features,0U1W2LZVUX7qTm7dDpqxh6,spotify:track:0U1W2LZVUX7qTm7dDpqxh6,https://api.spotify.com/v1/tracks/0U1W2LZVUX7qTm7dDpqxh6,https://api.spotify.com/v1/audio-analysis/0U1W2LZVUX7qTm7dDpqxh6,172267,4,When You're Gone,Shawn Mendes
69,0.398,0.286,7,-11.881,1,0.033,0.616,0.000146,0.0912,0.0666,78.262,audio_features,2KnLkZ3z7PO3kgVGHGqDpD,spotify:track:2KnLkZ3z7PO3kgVGHGqDpD,https://api.spotify.com/v1/tracks/2KnLkZ3z7PO3kgVGHGqDpD,https://api.spotify.com/v1/audio-analysis/2KnLkZ3z7PO3kgVGHGqDpD,222800,4,It'll Be Okay,Shawn Mendes
70,0.648,0.308,1,-11.729,1,0.04,0.886,0.0774,0.124,0.198,76.997,audio_features,0j1Ia2lQWrcXrQZI4AdJlk,spotify:track:0j1Ia2lQWrcXrQZI4AdJlk,https://api.spotify.com/v1/tracks/0j1Ia2lQWrcXrQZI4AdJlk,https://api.spotify.com/v1/audio-analysis/0j1Ia2lQWrcXrQZI4AdJlk,184638,1,IDK You Yet,Alexander 23
71,0.648,0.308,1,-11.729,1,0.04,0.886,0.0774,0.124,0.198,76.997,audio_features,0j1Ia2lQWrcXrQZI4AdJlk,spotify:track:0j1Ia2lQWrcXrQZI4AdJlk,https://api.spotify.com/v1/tracks/0j1Ia2lQWrcXrQZI4AdJlk,https://api.spotify.com/v1/audio-analysis/0j1Ia2lQWrcXrQZI4AdJlk,184638,1,IDK You Yet,Alexander 23
72,0.436,0.532,4,-7.02,1,0.0509,0.291,0.0,0.102,0.604,188.011,audio_features,5m2MS952ftWD4N7Idcyh7c,spotify:track:5m2MS952ftWD4N7Idcyh7c,https://api.spotify.com/v1/tracks/5m2MS952ftWD4N7Idcyh7c,https://api.spotify.com/v1/audio-analysis/5m2MS952ftWD4N7Idcyh7c,201300,4,"Tu Hi Hai (Ali Zafar Version) [From ""Dear Zindagi""]",Amit Trivedi
73,0.568,0.844,9,-5.875,1,0.0505,0.000189,0.0,0.0607,0.766,116.046,audio_features,1HNE2PX70ztbEl6MLxrpNL,spotify:track:1HNE2PX70ztbEl6MLxrpNL,https://api.spotify.com/v1/tracks/1HNE2PX70ztbEl6MLxrpNL,https://api.spotify.com/v1/audio-analysis/1HNE2PX70ztbEl6MLxrpNL,207093,4,In Too Deep,The Chainsmokers
74,0.424,0.437,2,-8.588,1,0.0355,0.962,0.336,0.664,0.131,174.127,audio_features,0jZO7p0nBUi9VHedWUBS9l,spotify:track:0jZO7p0nBUi9VHedWUBS9l,https://api.spotify.com/v1/tracks/0jZO7p0nBUi9VHedWUBS9l,https://api.spotify.com/v1/audio-analysis/0jZO7p0nBUi9VHedWUBS9l,208173,3,The Night We Met (feat. Phoebe Bridgers),Lord Huron
75,0.424,0.437,2,-8.588,1,0.0355,0.962,0.336,0.664,0.131,174.127,audio_features,0jZO7p0nBUi9VHedWUBS9l,spotify:track:0jZO7p0nBUi9VHedWUBS9l,https://api.spotify.com/v1/tracks/0jZO7p0nBUi9VHedWUBS9l,https://api.spotify.com/v1/audio-analysis/0jZO7p0nBUi9VHedWUBS9l,208173,3,The Night We Met (feat. Phoebe Bridgers),Lord Huron
76,0.547,0.728,5,-5.318,1,0.0339,0.13,0.0,0.219,0.49,146.877,audio_features,3KrfUt1cYSbkBpstlITPkp,spotify:track:3KrfUt1cYSbkBpstlITPkp,https://api.spotify.com/v1/tracks/3KrfUt1cYSbkBpstlITPkp,https://api.spotify.com/v1/audio-analysis/3KrfUt1cYSbkBpstlITPkp,188200,4,When You're Gone - Acoustic,Shawn Mendes
77,0.609,0.692,1,-2.958,1,0.0259,0.0157,0.0,0.0864,0.454,116.959,audio_features,2eAvDnpXP5W0cVtiI0PUxV,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,https://api.spotify.com/v1/tracks/2eAvDnpXP5W0cVtiI0PUxV,https://api.spotify.com/v1/audio-analysis/2eAvDnpXP5W0cVtiI0PUxV,233720,3,Dandelions,Ruth B.
78,0.483,0.303,4,-10.058,1,0.0429,0.694,0.0,0.115,0.139,133.406,audio_features,5ivF4eQBqJiVL5IAE9jRyl,spotify:track:5ivF4eQBqJiVL5IAE9jRyl,https://api.spotify.com/v1/tracks/5ivF4eQBqJiVL5IAE9jRyl,https://api.spotify.com/v1/audio-analysis/5ivF4eQBqJiVL5IAE9jRyl,240166,3,I Won't Give Up,Jason Mraz
79,0.424,0.437,2,-8.588,1,0.0355,0.962,0.336,0.664,0.131,174.127,audio_features,0jZO7p0nBUi9VHedWUBS9l,spotify:track:0jZO7p0nBUi9VHedWUBS9l,https://api.spotify.com/v1/tracks/0jZO7p0nBUi9VHedWUBS9l,https://api.spotify.com/v1/audio-analysis/0jZO7p0nBUi9VHedWUBS9l,208173,3,The Night We Met (feat. Phoebe Bridgers),Lord Huron
80,0.551,0.55,10,-5.339,1,0.0286,0.777,0.0,0.202,0.342,101.19,audio_features,1Y3LN4zO1Edc2EluIoSPJN,spotify:track:1Y3LN4zO1Edc2EluIoSPJN,https://api.spotify.com/v1/tracks/1Y3LN4zO1Edc2EluIoSPJN,https://api.spotify.com/v1/audio-analysis/1Y3LN4zO1Edc2EluIoSPJN,176440,3,Until I Found You,Stephen Sanchez
81,0.551,0.55,10,-5.339,1,0.0286,0.777,0.0,0.202,0.342,101.19,audio_features,1Y3LN4zO1Edc2EluIoSPJN,spotify:track:1Y3LN4zO1Edc2EluIoSPJN,https://api.spotify.com/v1/tracks/1Y3LN4zO1Edc2EluIoSPJN,https://api.spotify.com/v1/audio-analysis/1Y3LN4zO1Edc2EluIoSPJN,176440,3,Until I Found You,Stephen Sanchez
82,0.667,0.361,1,-8.69,0,0.0273,0.575,0.00506,0.0805,0.29,134.018,audio_features,2jdAk8ATWIL3dwT47XpRfu,spotify:track:2jdAk8ATWIL3dwT47XpRfu,https://api.spotify.com/v1/tracks/2jdAk8ATWIL3dwT47XpRfu,https://api.spotify.com/v1/audio-analysis/2jdAk8ATWIL3dwT47XpRfu,242000,5,Slow Dancing in a Burning Room,John Mayer
83,0.536,0.355,2,-8.61,1,0.0259,0.733,1.22e-05,0.138,0.22,139.888,audio_features,3TQbr3G3U5wlwEJejmqC1F,spotify:track:3TQbr3G3U5wlwEJejmqC1F,https://api.spotify.com/v1/tracks/3TQbr3G3U5wlwEJejmqC1F,https://api.spotify.com/v1/audio-analysis/3TQbr3G3U5wlwEJejmqC1F,220867,4,Never on the Day You Leave,John Mayer
84,0.667,0.361,1,-8.69,0,0.0273,0.575,0.00506,0.0805,0.29,134.018,audio_features,2jdAk8ATWIL3dwT47XpRfu,spotify:track:2jdAk8ATWIL3dwT47XpRfu,https://api.spotify.com/v1/tracks/2jdAk8ATWIL3dwT47XpRfu,https://api.spotify.com/v1/audio-analysis/2jdAk8ATWIL3dwT47XpRfu,242000,5,Slow Dancing in a Burning Room,John Mayer
85,0.547,0.728,5,-5.318,1,0.0339,0.13,0.0,0.219,0.49,146.877,audio_features,3KrfUt1cYSbkBpstlITPkp,spotify:track:3KrfUt1cYSbkBpstlITPkp,https://api.spotify.com/v1/tracks/3KrfUt1cYSbkBpstlITPkp,https://api.spotify.com/v1/audio-analysis/3KrfUt1cYSbkBpstlITPkp,188200,4,When You're Gone - Acoustic,Shawn Mendes
86,0.5,0.844,10,-5.883,1,0.0368,0.0228,0.00398,0.455,0.445,123.721,audio_features,4Tw9JYF9HOuPRyccNWMgwf,spotify:track:4Tw9JYF9HOuPRyccNWMgwf,https://api.spotify.com/v1/tracks/4Tw9JYF9HOuPRyccNWMgwf,https://api.spotify.com/v1/audio-analysis/4Tw9JYF9HOuPRyccNWMgwf,262880,4,The Hardest Part,Coldplay
87,0.547,0.728,5,-5.318,1,0.0339,0.13,0.0,0.219,0.49,146.877,audio_features,3KrfUt1cYSbkBpstlITPkp,spotify:track:3KrfUt1cYSbkBpstlITPkp,https://api.spotify.com/v1/tracks/3KrfUt1cYSbkBpstlITPkp,https://api.spotify.com/v1/audio-analysis/3KrfUt1cYSbkBpstlITPkp,188200,4,When You're Gone - Acoustic,Shawn Mendes
88,0.609,0.692,1,-2.958,1,0.0259,0.0157,0.0,0.0864,0.454,116.959,audio_features,2eAvDnpXP5W0cVtiI0PUxV,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,https://api.spotify.com/v1/tracks/2eAvDnpXP5W0cVtiI0PUxV,https://api.spotify.com/v1/audio-analysis/2eAvDnpXP5W0cVtiI0PUxV,233720,3,Dandelions,Ruth B.
89,0.609,0.692,1,-2.958,1,0.0259,0.0157,0.0,0.0864,0.454,116.959,audio_features,2eAvDnpXP5W0cVtiI0PUxV,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,https://api.spotify.com/v1/tracks/2eAvDnpXP5W0cVtiI0PUxV,https://api.spotify.com/v1/audio-analysis/2eAvDnpXP5W0cVtiI0PUxV,233720,3,Dandelions,Ruth B.
90,0.354,0.581,9,-6.074,1,0.0302,0.201,0.661,0.177,0.338,171.961,audio_features,0OtXJQBLb7wPXL2XyN2cFW,spotify:track:0OtXJQBLb7wPXL2XyN2cFW,https://api.spotify.com/v1/tracks/0OtXJQBLb7wPXL2XyN2cFW,https://api.spotify.com/v1/audio-analysis/0OtXJQBLb7wPXL2XyN2cFW,258587,4,Lazarus,Porcupine Tree
91,0.729,0.396,0,-8.98,1,0.0359,0.796,0.0,0.104,0.886,97.281,audio_features,0snQrp1VaY5Pj1YIHRJpRJ,spotify:track:0snQrp1VaY5Pj1YIHRJpRJ,https://api.spotify.com/v1/tracks/0snQrp1VaY5Pj1YIHRJpRJ,https://api.spotify.com/v1/audio-analysis/0snQrp1VaY5Pj1YIHRJpRJ,103265,4,Chaand Baaliyan,Aditya A
92,0.518,0.37,9,-15.42,1,0.0361,0.134,0.00805,0.087,0.0754,119.965,audio_features,3QTgmCjurggHBqAAmaZoWx,spotify:track:3QTgmCjurggHBqAAmaZoWx,https://api.spotify.com/v1/tracks/3QTgmCjurggHBqAAmaZoWx,https://api.spotify.com/v1/audio-analysis/3QTgmCjurggHBqAAmaZoWx,237510,4,Dil Na Jaaneya,Rochak Kohli
93,0.493,0.175,10,-18.049,0,0.036,0.949,0.777,0.112,0.278,106.903,audio_features,5VuwAhMCz9EMg3RHL1KUEr,spotify:track:5VuwAhMCz9EMg3RHL1KUEr,https://api.spotify.com/v1/tracks/5VuwAhMCz9EMg3RHL1KUEr,https://api.spotify.com/v1/audio-analysis/5VuwAhMCz9EMg3RHL1KUEr,286467,4,Merry Christmas,Ed Sheeran
94,0.587,0.267,8,-9.206,1,0.0349,0.84,0.0,0.121,0.352,98.845,audio_features,5QYnNhTKsN3kE7OaqILA1U,spotify:track:5QYnNhTKsN3kE7OaqILA1U,https://api.spotify.com/v1/tracks/5QYnNhTKsN3kE7OaqILA1U,https://api.spotify.com/v1/audio-analysis/5QYnNhTKsN3kE7OaqILA1U,185853,4,First Times,Ed Sheeran
95,0.483,0.468,8,-7.642,1,0.0341,0.784,0.0,0.152,0.319,135.875,audio_features,1smFN2CLqGROu0J0UyvDfL,spotify:track:1smFN2CLqGROu0J0UyvDfL,https://api.spotify.com/v1/tracks/1smFN2CLqGROu0J0UyvDfL,https://api.spotify.com/v1/audio-analysis/1smFN2CLqGROu0J0UyvDfL,247941,4,Shayad,Pritam
96,0.436,0.532,4,-7.02,1,0.0509,0.291,0.0,0.102,0.604,188.011,audio_features,5m2MS952ftWD4N7Idcyh7c,spotify:track:5m2MS952ftWD4N7Idcyh7c,https://api.spotify.com/v1/tracks/5m2MS952ftWD4N7Idcyh7c,https://api.spotify.com/v1/audio-analysis/5m2MS952ftWD4N7Idcyh7c,201300,4,"Tu Hi Hai (Ali Zafar Version) [From ""Dear Zindagi""]",Amit Trivedi
97,0.568,0.844,9,-5.875,1,0.0505,0.000189,0.0,0.0607,0.766,116.046,audio_features,1HNE2PX70ztbEl6MLxrpNL,spotify:track:1HNE2PX70ztbEl6MLxrpNL,https://api.spotify.com/v1/tracks/1HNE2PX70ztbEl6MLxrpNL,https://api.spotify.com/v1/audio-analysis/1HNE2PX70ztbEl6MLxrpNL,207093,4,In Too Deep,The Chainsmokers
98,0.653,0.658,2,-6.428,1,0.0304,0.0215,1.66e-06,0.0939,0.219,99.99,audio_features,72jbDTw1piOOj770jWNeaG,spotify:track:72jbDTw1piOOj770jWNeaG,https://api.spotify.com/v1/tracks/72jbDTw1piOOj770jWNeaG,https://api.spotify.com/v1/audio-analysis/72jbDTw1piOOj770jWNeaG,221507,4,Paris,The Chainsmokers
99,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,audio_features,6RUKPb4LETWmmr3iAEQktW,spotify:track:6RUKPb4LETWmmr3iAEQktW,https://api.spotify.com/v1/tracks/6RUKPb4LETWmmr3iAEQktW,https://api.spotify.com/v1/audio-analysis/6RUKPb4LETWmmr3iAEQktW,247160,4,Something Just Like This,The Chainsmokers
100,0.67,0.743,10,-4.993,1,0.0393,0.237,0.0,0.465,0.571,125.944,audio_features,7FlHNJT4TC120CDvFOHzei,spotify:track:7FlHNJT4TC120CDvFOHzei,https://api.spotify.com/v1/tracks/7FlHNJT4TC120CDvFOHzei,https://api.spotify.com/v1/audio-analysis/7FlHNJT4TC120CDvFOHzei,218293,4,Rewrite The Stars,James Arthur
101,0.52,0.761,4,-3.093,1,0.0853,0.256,4.96e-06,0.17,0.286,141.971,audio_features,7vGuf3Y35N4wmASOKLUVVU,spotify:track:7vGuf3Y35N4wmASOKLUVVU,https://api.spotify.com/v1/tracks/7vGuf3Y35N4wmASOKLUVVU,https://api.spotify.com/v1/audio-analysis/7vGuf3Y35N4wmASOKLUVVU,180823,4,Silence,Marshmello
102,0.424,0.437,2,-8.588,1,0.0355,0.962,0.336,0.664,0.131,174.127,audio_features,0jZO7p0nBUi9VHedWUBS9l,spotify:track:0jZO7p0nBUi9VHedWUBS9l,https://api.spotify.com/v1/tracks/0jZO7p0nBUi9VHedWUBS9l,https://api.spotify.com/v1/audio-analysis/0jZO7p0nBUi9VHedWUBS9l,208173,3,The Night We Met (feat. Phoebe Bridgers),Lord Huron
103,0.551,0.55,10,-5.339,1,0.0286,0.777,0.0,0.202,0.342,101.19,audio_features,1Y3LN4zO1Edc2EluIoSPJN,spotify:track:1Y3LN4zO1Edc2EluIoSPJN,https://api.spotify.com/v1/tracks/1Y3LN4zO1Edc2EluIoSPJN,https://api.spotify.com/v1/audio-analysis/1Y3LN4zO1Edc2EluIoSPJN,176440,3,Until I Found You,Stephen Sanchez
104,0.67,0.743,10,-4.993,1,0.0393,0.237,0.0,0.465,0.571,125.944,audio_features,7FlHNJT4TC120CDvFOHzei,spotify:track:7FlHNJT4TC120CDvFOHzei,https://api.spotify.com/v1/tracks/7FlHNJT4TC120CDvFOHzei,https://api.spotify.com/v1/audio-analysis/7FlHNJT4TC120CDvFOHzei,218293,4,Rewrite The Stars,Zac Efron
105,0.284,0.704,2,-7.276,1,0.186,0.00583,0.000115,0.0424,0.1,191.702,audio_features,45aBsnKRWUzhwbcqOJLwfe,spotify:track:45aBsnKRWUzhwbcqOJLwfe,https://api.spotify.com/v1/tracks/45aBsnKRWUzhwbcqOJLwfe,https://api.spotify.com/v1/audio-analysis/45aBsnKRWUzhwbcqOJLwfe,234707,4,This Is Me,Keala Settle
106,0.424,0.437,2,-8.588,1,0.0355,0.962,0.336,0.664,0.131,174.127,audio_features,0jZO7p0nBUi9VHedWUBS9l,spotify:track:0jZO7p0nBUi9VHedWUBS9l,https://api.spotify.com/v1/tracks/0jZO7p0nBUi9VHedWUBS9l,https://api.spotify.com/v1/audio-analysis/0jZO7p0nBUi9VHedWUBS9l,208173,3,The Night We Met (feat. Phoebe Bridgers),Lord Huron
107,0.536,0.355,2,-8.61,1,0.0259,0.733,1.22e-05,0.138,0.22,139.888,audio_features,3TQbr3G3U5wlwEJejmqC1F,spotify:track:3TQbr3G3U5wlwEJejmqC1F,https://api.spotify.com/v1/tracks/3TQbr3G3U5wlwEJejmqC1F,https://api.spotify.com/v1/audio-analysis/3TQbr3G3U5wlwEJejmqC1F,220867,4,Never on the Day You Leave,John Mayer
108,0.667,0.361,1,-8.69,0,0.0273,0.575,0.00506,0.0805,0.29,134.018,audio_features,2jdAk8ATWIL3dwT47XpRfu,spotify:track:2jdAk8ATWIL3dwT47XpRfu,https://api.spotify.com/v1/tracks/2jdAk8ATWIL3dwT47XpRfu,https://api.spotify.com/v1/audio-analysis/2jdAk8ATWIL3dwT47XpRfu,242000,5,Slow Dancing in a Burning Room,John Mayer
109,0.667,0.361,1,-8.69,0,0.0273,0.575,0.00506,0.0805,0.29,134.018,audio_features,2jdAk8ATWIL3dwT47XpRfu,spotify:track:2jdAk8ATWIL3dwT47XpRfu,https://api.spotify.com/v1/tracks/2jdAk8ATWIL3dwT47XpRfu,https://api.spotify.com/v1/audio-analysis/2jdAk8ATWIL3dwT47XpRfu,242000,5,Slow Dancing in a Burning Room,John Mayer
110,0.667,0.361,1,-8.69,0,0.0273,0.575,0.00506,0.0805,0.29,134.018,audio_features,2jdAk8ATWIL3dwT47XpRfu,spotify:track:2jdAk8ATWIL3dwT47XpRfu,https://api.spotify.com/v1/tracks/2jdAk8ATWIL3dwT47XpRfu,https://api.spotify.com/v1/audio-analysis/2jdAk8ATWIL3dwT47XpRfu,242000,5,Slow Dancing in a Burning Room,John Mayer
111,0.667,0.361,1,-8.69,0,0.0273,0.575,0.00506,0.0805,0.29,134.018,audio_features,2jdAk8ATWIL3dwT47XpRfu,spotify:track:2jdAk8ATWIL3dwT47XpRfu,https://api.spotify.com/v1/tracks/2jdAk8ATWIL3dwT47XpRfu,https://api.spotify.com/v1/audio-analysis/2jdAk8ATWIL3dwT47XpRfu,242000,5,Slow Dancing in a Burning Room,John Mayer
112,0.709,0.22,7,-11.856,1,0.0327,0.811,0.0,0.175,0.53,110.076,audio_features,0TAmnCzOtqRfvA38DDLTjj,spotify:track:0TAmnCzOtqRfvA38DDLTjj,https://api.spotify.com/v1/tracks/0TAmnCzOtqRfvA38DDLTjj,https://api.spotify.com/v1/audio-analysis/0TAmnCzOtqRfvA38DDLTjj,219040,4,Little Things,One Direction
113,0.424,0.437,2,-8.588,1,0.0355,0.962,0.336,0.664,0.131,174.127,audio_features,0jZO7p0nBUi9VHedWUBS9l,spotify:track:0jZO7p0nBUi9VHedWUBS9l,https://api.spotify.com/v1/tracks/0jZO7p0nBUi9VHedWUBS9l,https://api.spotify.com/v1/audio-analysis/0jZO7p0nBUi9VHedWUBS9l,208173,3,The Night We Met (feat. Phoebe Bridgers),Lord Huron
114,0.436,0.532,4,-7.02,1,0.0509,0.291,0.0,0.102,0.604,188.011,audio_features,5m2MS952ftWD4N7Idcyh7c,spotify:track:5m2MS952ftWD4N7Idcyh7c,https://api.spotify.com/v1/tracks/5m2MS952ftWD4N7Idcyh7c,https://api.spotify.com/v1/audio-analysis/5m2MS952ftWD4N7Idcyh7c,201300,4,"Tu Hi Hai (Ali Zafar Version) [From ""Dear Zindagi""]",Amit Trivedi
115,0.259,0.437,11,-6.589,0,0.0386,0.102,1.32e-06,0.106,0.0951,180.042,audio_features,3e7sxremeOE3wTySiOhGiP,spotify:track:3e7sxremeOE3wTySiOhGiP,https://api.spotify.com/v1/tracks/3e7sxremeOE3wTySiOhGiP,https://api.spotify.com/v1/audio-analysis/3e7sxremeOE3wTySiOhGiP,239000,4,Dusk Till Dawn (feat. Sia) - Radio Edit,ZAYN
116,0.648,0.308,1,-11.729,1,0.04,0.886,0.0774,0.124,0.198,76.997,audio_features,0j1Ia2lQWrcXrQZI4AdJlk,spotify:track:0j1Ia2lQWrcXrQZI4AdJlk,https://api.spotify.com/v1/tracks/0j1Ia2lQWrcXrQZI4AdJlk,https://api.spotify.com/v1/audio-analysis/0j1Ia2lQWrcXrQZI4AdJlk,184638,1,IDK You Yet,Alexander 23
117,0.5,0.844,10,-5.883,1,0.0368,0.0228,0.00398,0.455,0.445,123.721,audio_features,4Tw9JYF9HOuPRyccNWMgwf,spotify:track:4Tw9JYF9HOuPRyccNWMgwf,https://api.spotify.com/v1/tracks/4Tw9JYF9HOuPRyccNWMgwf,https://api.spotify.com/v1/audio-analysis/4Tw9JYF9HOuPRyccNWMgwf,262880,4,The Hardest Part,Coldplay
118,0.507,0.304,0,-11.096,1,0.0278,0.845,1.03e-05,0.0741,0.195,112.371,audio_features,5zyfzNnBzN7f7PVkJFnW2g,spotify:track:5zyfzNnBzN7f7PVkJFnW2g,https://api.spotify.com/v1/tracks/5zyfzNnBzN7f7PVkJFnW2g,https://api.spotify.com/v1/audio-analysis/5zyfzNnBzN7f7PVkJFnW2g,239767,3,Us Against the World,Coldplay
119,0.547,0.728,5,-5.318,1,0.0339,0.13,0.0,0.219,0.49,146.877,audio_features,3KrfUt1cYSbkBpstlITPkp,spotify:track:3KrfUt1cYSbkBpstlITPkp,https://api.spotify.com/v1/tracks/3KrfUt1cYSbkBpstlITPkp,https://api.spotify.com/v1/audio-analysis/3KrfUt1cYSbkBpstlITPkp,188200,4,When You're Gone - Acoustic,Shawn Mendes
120,0.451,0.636,5,-5.796,1,0.0274,0.017,0.435,0.141,0.289,97.041,audio_features,3wtV2ifnHzirkAElgTGh63,spotify:track:3wtV2ifnHzirkAElgTGh63,https://api.spotify.com/v1/tracks/3wtV2ifnHzirkAElgTGh63,https://api.spotify.com/v1/audio-analysis/3wtV2ifnHzirkAElgTGh63,271107,3,Amazing Day,Coldplay
121,0.491,0.693,0,-6.487,0,0.0377,0.211,6.92e-06,0.325,0.412,90.027,audio_features,3RiPr603aXAoi4GHyXx0uy,spotify:track:3RiPr603aXAoi4GHyXx0uy,https://api.spotify.com/v1/tracks/3RiPr603aXAoi4GHyXx0uy,https://api.spotify.com/v1/audio-analysis/3RiPr603aXAoi4GHyXx0uy,258267,4,Hymn for the Weekend,Coldplay
122,0.568,0.844,9,-5.875,1,0.0505,0.000189,0.0,0.0607,0.766,116.046,audio_features,1HNE2PX70ztbEl6MLxrpNL,spotify:track:1HNE2PX70ztbEl6MLxrpNL,https://api.spotify.com/v1/tracks/1HNE2PX70ztbEl6MLxrpNL,https://api.spotify.com/v1/audio-analysis/1HNE2PX70ztbEl6MLxrpNL,207093,4,In Too Deep,The Chainsmokers
123,0.486,0.73,2,-7.412,1,0.0267,0.0115,1.1e-06,0.126,0.546,184.038,audio_features,5fWBKbbsXFSgCpCQ69YhOi,spotify:track:5fWBKbbsXFSgCpCQ69YhOi,https://api.spotify.com/v1/tracks/5fWBKbbsXFSgCpCQ69YhOi,https://api.spotify.com/v1/audio-analysis/5fWBKbbsXFSgCpCQ69YhOi,204174,4,I Hope You Change Your Mind,The Chainsmokers
124,0.609,0.692,1,-2.958,1,0.0259,0.0157,0.0,0.0864,0.454,116.959,audio_features,2eAvDnpXP5W0cVtiI0PUxV,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,https://api.spotify.com/v1/tracks/2eAvDnpXP5W0cVtiI0PUxV,https://api.spotify.com/v1/audio-analysis/2eAvDnpXP5W0cVtiI0PUxV,233720,3,Dandelions,Ruth B.
125,0.529,0.675,5,-6.861,0,0.0376,0.0526,0.000888,0.126,0.348,127.905,audio_features,6ZLDD0V5cHIYBLk0QYgRf3,spotify:track:6ZLDD0V5cHIYBLk0QYgRf3,https://api.spotify.com/v1/tracks/6ZLDD0V5cHIYBLk0QYgRf3,https://api.spotify.com/v1/audio-analysis/6ZLDD0V5cHIYBLk0QYgRf3,212280,4,Tangled Up,Parade of Lights
126,0.729,0.396,0,-8.98,1,0.0359,0.796,0.0,0.104,0.886,97.281,audio_features,0snQrp1VaY5Pj1YIHRJpRJ,spotify:track:0snQrp1VaY5Pj1YIHRJpRJ,https://api.spotify.com/v1/tracks/0snQrp1VaY5Pj1YIHRJpRJ,https://api.spotify.com/v1/audio-analysis/0snQrp1VaY5Pj1YIHRJpRJ,103265,4,Chaand Baaliyan,Aditya A
127,0.354,0.581,9,-6.074,1,0.0302,0.201,0.661,0.177,0.338,171.961,audio_features,0OtXJQBLb7wPXL2XyN2cFW,spotify:track:0OtXJQBLb7wPXL2XyN2cFW,https://api.spotify.com/v1/tracks/0OtXJQBLb7wPXL2XyN2cFW,https://api.spotify.com/v1/audio-analysis/0OtXJQBLb7wPXL2XyN2cFW,258587,4,Lazarus,Porcupine Tree
128,0.457,0.899,10,-2.591,0,0.132,0.0019,0.0,0.831,0.298,147.268,audio_features,6JyuJFedEvPmdWQW0PkbGJ,spotify:track:6JyuJFedEvPmdWQW0PkbGJ,https://api.spotify.com/v1/tracks/6JyuJFedEvPmdWQW0PkbGJ,https://api.spotify.com/v1/audio-analysis/6JyuJFedEvPmdWQW0PkbGJ,215510,4,Purple,Hollow Coves
129,0.483,0.468,8,-7.642,1,0.0341,0.784,0.0,0.152,0.319,135.875,audio_features,1smFN2CLqGROu0J0UyvDfL,spotify:track:1smFN2CLqGROu0J0UyvDfL,https://api.spotify.com/v1/tracks/1smFN2CLqGROu0J0UyvDfL,https://api.spotify.com/v1/audio-analysis/1smFN2CLqGROu0J0UyvDfL,247941,4,Shayad,Pritam
130,0.606,0.799,9,-4.452,1,0.0261,0.0128,0.0,0.15,0.638,103.014,audio_features,5iFwAOB2TFkPJk8sMlxP8g,spotify:track:5iFwAOB2TFkPJk8sMlxP8g,https://api.spotify.com/v1/tracks/5iFwAOB2TFkPJk8sMlxP8g,https://api.spotify.com/v1/audio-analysis/5iFwAOB2TFkPJk8sMlxP8g,232907,4,Make You Mine,PUBLIC
131,0.587,0.267,8,-9.206,1,0.0349,0.84,0.0,0.121,0.352,98.845,audio_features,5QYnNhTKsN3kE7OaqILA1U,spotify:track:5QYnNhTKsN3kE7OaqILA1U,https://api.spotify.com/v1/tracks/5QYnNhTKsN3kE7OaqILA1U,https://api.spotify.com/v1/audio-analysis/5QYnNhTKsN3kE7OaqILA1U,185853,4,First Times,Ed Sheeran
132,0.501,0.405,1,-5.679,1,0.0319,0.751,0.0,0.105,0.446,109.891,audio_features,7qEHsqek33rTcFNT9PFqLf,spotify:track:7qEHsqek33rTcFNT9PFqLf,https://api.spotify.com/v1/tracks/7qEHsqek33rTcFNT9PFqLf,https://api.spotify.com/v1/audio-analysis/7qEHsqek33rTcFNT9PFqLf,182161,4,Someone You Loved,Lewis Capaldi
133,0.507,0.828,10,-6.023,1,0.0449,0.00711,2.44e-05,0.261,0.489,178.032,audio_features,0939D7aT18uBDS2MTjWzct,spotify:track:0939D7aT18uBDS2MTjWzct,https://api.spotify.com/v1/tracks/0939D7aT18uBDS2MTjWzct,https://api.spotify.com/v1/audio-analysis/0939D7aT18uBDS2MTjWzct,211295,4,Higher Power,Coldplay
134,0.588,0.701,9,-6.39,1,0.0402,0.00813,0.0,0.2,0.443,104.988,audio_features,3FeVmId7tL5YN8B7R3imoM,spotify:track:3FeVmId7tL5YN8B7R3imoM,https://api.spotify.com/v1/tracks/3FeVmId7tL5YN8B7R3imoM,https://api.spotify.com/v1/audio-analysis/3FeVmId7tL5YN8B7R3imoM,228000,4,My Universe,Coldplay
